model,window,horizon_h,seed,n_params,rmse,mae,r2,smape,bias,n,skill_vs_persistence
dlinear,24,6,42,866,67.27441095699473,43.05968108765469,0.46443124194110086,37.12827187011059,-26.233699567760357,9277,0.18624280823082362
dlinear,24,6,1337,866,65.14630693724578,41.352843654562484,0.49777881381397426,35.881687212562476,-23.256358786369756,9277,0.21198454162200298
dlinear,24,6,2024,866,62.589498476186876,39.600732388063854,0.536426746913839,34.688786096143915,-18.30190430898281,9277,0.2429119216401351
dlinear,24,6,7,866,62.29179953054395,39.273459338595984,0.540826113255403,34.53437584965901,-19.50335933488029,9277,0.24651291426947075
dlinear,24,6,31415,866,63.950238927523046,40.443834310187164,0.5160508069889868,35.14993844189443,-19.805284954821822,9277,0.2264522854626605
dlinear,24,12,42,866,65.30087965208794,40.97870266688804,0.49554048987934474,35.85922973705923,-19.29446402237621,9212,0.33808690373526773
dlinear,24,12,1337,866,66.477799669434,41.513869126342556,0.4771928439367856,36.07578221409377,-21.90640626877594,9212,0.3261572210588941
dlinear,24,12,2024,866,65.11996695312486,40.53559541716031,0.49833177575769005,35.401627498122885,-20.19444333399067,9212,0.33992069962534244
dlinear,24,12,7,866,67.25376826988237,42.062195519751505,0.4649165766651988,36.476545854478374,-21.860537342690876,9212,0.3182917254995159
dlinear,24,12,31415,866,71.587215784525,45.31313737996908,0.39373961019043513,39.0791415263981,-31.25108568405196,9212,0.27436634995786957
dlinear,24,24,42,866,68.12765583750725,42.66527642313215,0.4545499327481315,37.24731116781836,-27.189140689794822,9083,0.07641565030761321
dlinear,24,24,1337,866,67.64637651738343,42.20248134552242,0.462229239666746,36.910779066786546,-22.970090461871102,9083,0.08294019665274421
dlinear,24,24,2024,866,64.45091036132571,40.327724039766636,0.511835470287981,35.67658563469196,-18.244060420162164,9083,0.12626008628384744
dlinear,24,24,7,866,65.63606853997256,40.815892081856596,0.493717136604364,35.82400073418871,-20.12328579367735,9083,0.11019328445055232
dlinear,24,24,31415,866,66.13891078008571,41.68982348782761,0.4859300892238996,36.62617076668306,-19.344778097106946,9083,0.10337641665107222
dlinear,48,1,42,1730,60.5250344265919,30.50849920835862,0.566868603897043,26.388399478719588,-6.953875967533177,9334,-0.6545215392590218
dlinear,48,1,1337,1730,60.55677953796176,35.554345002934014,0.5664141337627258,31.94273132643799,-19.78466737166091,9334,-0.6553893284478296
dlinear,48,1,2024,1730,59.58970643045529,34.53339025357915,0.5801520212331597,29.510290227312797,-20.10871780741477,9334,-0.628953271011989
dlinear,48,1,7,1730,58.84577275272609,31.470788056436934,0.5905695717735431,27.289788336041827,-13.699259001078628,9334,-0.6086169869397182
dlinear,48,1,31415,1730,59.6957852518791,31.448027985749704,0.5786559031025911,27.687314792898587,-11.136468431744715,9334,-0.6318530577955517
dlinear,48,3,42,1730,61.00033378096154,36.55016189459717,0.5600838603032816,32.222530364092606,-9.648507650372041,9311,-0.009818710922805396
dlinear,48,3,1337,1730,62.30522393553987,38.73182639129655,0.5410616018014442,34.01341134481647,-20.11014126763528,9311,-0.031420272949067796
dlinear,48,3,2024,1730,60.174656719616,37.42285296834581,0.571912333405995,33.0228824034699,-18.11126482436453,9311,0.003849806838432057
dlinear,48,3,7,1730,64.63204614652064,38.63769050925659,0.5061429210184475,32.82735619951816,-13.668719698489852,9311,-0.06993921964985605
dlinear,48,3,31415,1730,64.0296002206726,40.83313590366612,0.5153066587072115,35.43532511855943,-25.938461359763583,9311,-0.05996614031515857
dlinear,48,6,42,1730,67.56034965725102,42.85325042161126,0.4598688747616986,37.34213524438932,-27.485308711325718,9277,0.18278406856400675
dlinear,48,6,1337,1730,64.3259059357763,40.7935196409889,0.5103483189523528,35.61384033851768,-22.478584887146877,9277,0.22190818429064252
dlinear,48,6,2024,1730,63.53161803383383,40.15124320669754,0.522365972084817,35.10650351828251,-15.697245953549459,9277,0.23151596061073731
dlinear,48,6,7,1730,63.02803804686232,40.0010459289039,0.5299078443993693,35.12772222838768,-18.10895782169295,9277,0.23760730842337074
dlinear,48,6,31415,1730,61.67078865428716,39.301409608271825,0.5499358382947235,34.64153873184741,-16.445927329312884,9277,0.25402471644703106
dlinear,48,12,42,1730,65.94974181303742,41.92767018815557,0.48546555917682055,37.0582616463773,-18.930912230698613,9212,0.3315098045554199
dlinear,48,12,1337,1730,66.58099271831968,41.77708392032589,0.47556848398967455,36.67972344790428,-22.485828308296984,9212,0.32511121936849063
dlinear,48,12,2024,1730,67.31445940633229,42.3192133767308,0.46395040109302477,36.90699635234236,-16.530526849755102,9212,0.31767653841080556
dlinear,48,12,7,1730,69.95958656788461,45.09090197204725,0.4209944598294759,39.4488484313269,-23.53371649083841,9212,0.29086458244872293
dlinear,48,12,31415,1730,66.51586254867469,41.86900123677448,0.4765939901046573,36.59228808571715,-22.372913327911824,9212,0.32577140208700295
dlinear,48,24,42,1730,69.54470945315437,43.570790808511845,0.43162325300767546,38.16432778268376,-26.307699930440148,9083,0.05720511787408489
dlinear,48,24,1337,1730,65.49056281970913,40.922071057748255,0.4959593610307792,36.37058105865314,-21.02222257383713,9083,0.11216585791391287
dlinear,48,24,2024,1730,66.14428825935275,41.49265403944638,0.4858464920604344,37.05064035668665,-21.901150187499994,9083,0.103303515923302
dlinear,48,24,7,1730,65.98178162820922,41.673887650993755,0.4883697852308483,37.25019569137887,-16.895396703600102,9083,0.10550656517547907
dlinear,48,24,31415,1730,66.94966508267187,42.02010807863106,0.4732495375566079,37.23896944221264,-17.277041218033716,9083,0.09238528572033355
dlinear,168,1,42,6050,59.835125986486084,30.854553423608884,0.5766866211485933,27.34891911703642,-6.339953014314839,9334,-0.6356620972928038
dlinear,168,1,1337,6050,59.03389805953202,32.75523550029013,0.5879475535210434,28.776082442576843,-13.87710414485176,9334,-0.6137596089165407
dlinear,168,1,2024,6050,59.69297577918806,30.10326147642089,0.5786955617442571,25.890485692123477,-5.6843526630465835,9334,-0.6317762576231052
dlinear,168,1,7,6050,63.77048018601184,33.23373148971846,0.5191728863289697,29.113642141729844,-4.6280601896927624,9334,-0.7432395377587957
dlinear,168,1,31415,6050,61.01369762191543,32.420071223001884,0.5598463923805487,28.148097228291736,-6.9640544479522335,9334,-0.6678797106300192
dlinear,168,3,42,6050,59.123359944083525,36.848249599171616,0.5867397001239717,32.996391961226905,-14.208525127540835,9311,0.02125330430907768
dlinear,168,3,1337,6050,67.42173490786314,43.59492024511554,0.46259052360027997,37.87060437239269,-26.150008846845946,9311,-0.11612060480375086
dlinear,168,3,2024,6050,64.42113722577382,41.69597295866401,0.5093607958287876,37.4006034587935,-25.93198664477977,9311,-0.06644776704181887
dlinear,168,3,7,6050,61.69010909315209,39.2421149836813,0.5500787045569595,34.94261341485921,-20.1529871746344,9311,-0.02123746838540841
dlinear,168,3,31415,6050,69.72384914130184,45.61966716176826,0.4252642898654758,40.94463651058335,-28.569722964856687,9311,-0.15423052787328095
dlinear,168,6,42,6050,60.921553832995556,38.86525481598574,0.5608050168722623,34.02925688257243,-9.658075328956684,9277,0.2630875267411217
dlinear,168,6,1337,6050,61.725256837893944,39.43060674407058,0.5491404859569821,34.8980469091981,-14.784525133540361,9277,0.253365864507607
dlinear,168,6,2024,6050,61.559327971665425,38.788578127603195,0.5515612148277856,33.984473908435454,-15.39236518654956,9277,0.25537295466707166
dlinear,168,6,7,6050,61.03480365991472,38.62046968007608,0.5591706203902269,33.868394147781764,-12.922630641336692,9277,0.26171764687430277
dlinear,168,6,31415,6050,67.88512121459371,43.54924562562155,0.45466342927942605,38.11765173244632,-15.891947812278294,9277,0.17885560324249505
dlinear,168,12,42,6050,71.94163365548951,46.07677433768033,0.3877217365219384,40.889394690945586,-27.08750778824073,9212,0.2707738435231699
dlinear,168,12,1337,6050,74.14317473992458,48.30574995674053,0.3496747643781626,42.08312396585874,-25.282651338451338,9212,0.2484582348588411
dlinear,168,12,2024,6050,69.07424388499977,43.52831962735499,0.43555643012816136,38.43446456149723,-25.95663481564277,9212,0.2998387328676123
dlinear,168,12,7,6050,73.64102635567676,46.72209084659091,0.35845383066962366,41.20772671911946,-18.608119506771605,9212,0.25354819066912515
dlinear,168,12,31415,6050,67.29854442248501,42.203875999069204,0.46420384477439525,36.95227994547054,-23.960913248985808,9212,0.3178378583852298
dlinear,168,24,42,6050,66.77388207170436,42.08021492802808,0.4760119778199232,37.298696825091795,-18.743521879772707,9083,0.09476831851187151
dlinear,168,24,1337,6050,64.66079715240706,41.004147554975695,0.5086508413253178,36.28706397934142,-13.027052471870846,9083,0.1234147196986205
dlinear,168,24,2024,6050,64.29549477133992,40.67191978667585,0.5141869314000921,35.90504156562847,-12.509015084882845,9083,0.12836700461010608
dlinear,168,24,7,6050,65.65967141143746,41.09006855944165,0.493352950321131,36.07066583701016,-19.691792034429046,9083,0.10987330804119555
dlinear,168,24,31415,6050,65.3667673809046,40.90445563513527,0.4978631149348727,36.15006093266087,-17.457751959580616,9083,0.11384411219167434
nlinear,24,1,42,435,83.90679513236202,37.99053955790172,0.16757744041051925,27.70519535062527,8.474556230174194,9334,-1.2936889033092966
nlinear,24,1,1337,435,83.36083239742048,38.066610466621405,0.17837497173659178,27.982566673454023,8.72044787048263,9334,-1.2787643830153161
nlinear,24,1,2024,435,83.42235766030403,38.730583577593954,0.17716170768644945,28.26490431092229,8.301048624163219,9334,-1.2804462469516826
nlinear,24,1,7,435,78.28866802449936,37.40987483941554,0.27531815158580053,28.165770962965087,7.080920176027289,9334,-1.1401109268848861
nlinear,24,1,31415,435,79.59751649551235,36.47775335459851,0.2508847982931147,27.441249400354174,6.584373932348805,9334,-1.1758898075981836
nlinear,24,3,42,435,79.34128837710308,42.80238608428778,0.2557754882111465,33.45239713194192,-0.6320041382075645,9311,-0.31344064181049913
nlinear,24,3,1337,435,76.20527798381836,40.96398589442836,0.3134446175825162,32.77786925935786,-0.4658049173512531,9311,-0.26152613943812564
nlinear,24,3,2024,435,76.00440118772718,41.77087342415429,0.3170593613403153,33.37201661156148,-1.3733612162454032,9311,-0.25820076177689066
nlinear,24,3,7,435,80.62398026062533,42.715647898247354,0.23151757045492516,33.365395095465175,1.1547814308385629,9311,-0.3346747266760126
nlinear,24,3,31415,435,78.90084314233252,41.583624479943445,0.2640153421398025,32.36555306561389,1.2192717662599335,9311,-0.3061493728675262
nlinear,24,6,42,435,78.40089456381155,46.76168729107404,0.2726265188728272,37.48420619918853,-6.182271776735126,9277,0.051655883940442515
nlinear,24,6,1337,435,76.90949433373767,45.558331131312215,0.3000365885874374,36.71173666255936,-6.115602886967068,9277,0.06969599229315104
nlinear,24,6,2024,435,76.66056199863843,45.07632859650265,0.3045603874159465,36.15769455262924,-5.064722681491846,9277,0.07270709971229128
nlinear,24,6,7,435,76.19735432640374,45.52003452069891,0.31293913498765324,36.655864184697265,-5.804118158400612,9277,0.07831010045509368
nlinear,24,6,31415,435,77.34644841036567,45.56799586708053,0.2920604419983631,36.537530238996474,-4.7200234743965375,9277,0.06441055735182988
nlinear,24,12,42,435,75.79930429730965,44.702365610647206,0.3202977777409005,36.92327455440992,-8.664811681323794,9212,0.23167111271003182
nlinear,24,12,1337,435,75.59851234514763,45.12785213935639,0.3238940632645839,37.19708521734539,-8.85351776878908,9212,0.2337064118280331
nlinear,24,12,2024,435,77.70398053639288,45.11355502767196,0.28570964730782367,36.84071721319646,-8.347586234880982,9212,0.21236463240669745
nlinear,24,12,7,435,79.60033207355522,46.78169997411153,0.25041996668492306,37.85779675956212,-7.814081466589806,9212,0.19314253426258188
nlinear,24,12,31415,435,75.4323177963806,45.05548760458883,0.32686347646489056,37.11400776553234,-8.367473045019635,9212,0.2353910192780827
nlinear,24,24,42,435,84.01287311500873,47.87159220352135,0.17053172058319443,37.93422446002282,-6.5695677659723595,9083,-0.13893504521545608
nlinear,24,24,1337,435,79.89335141730773,46.02001559065873,0.24988234513848318,37.380119619032456,-9.488040732455852,9083,-0.08308803680980059
nlinear,24,24,2024,435,79.24314234087238,46.992571115117194,0.26204227082075404,38.06912219921323,-9.016230633463449,9083,-0.07427336500521164
nlinear,24,24,7,435,77.25650828016472,45.97141878241435,0.2985798153350474,37.92672898418566,-10.01622290002836,9083,-0.047341216753821413
nlinear,24,24,31415,435,78.00918551415899,45.633700299406534,0.28484596227555015,37.131279124674705,-9.008548193936061,9083,-0.05754501585920835
nlinear,48,1,42,867,75.41924276306207,34.26691972327915,0.3274665184346126,26.189047184063845,7.362570734229731,9334,-1.0616718818629458
nlinear,48,1,1337,867,73.7871232113976,35.02642322207879,0.3562596495779772,27.511889057262177,5.842335668326752,9334,-1.0170560137604698
nlinear,48,1,2024,867,72.58415602802762,33.660801721835206,0.3770786188175288,26.270632520403925,6.504095522545179,9334,-0.9841715200172836
nlinear,48,1,7,867,67.59222206817242,34.110908525829366,0.4598143750174103,28.15110129517442,3.843460682143832,9334,-0.8477112546512837
nlinear,48,1,31415,867,70.91972738472478,34.47255112668018,0.40531951080920514,27.797223909805414,5.514356358826746,9334,-0.9386724456756701
nlinear,48,3,42,867,63.07904382167365,38.267794114284186,0.5295909417966607,32.43908239986197,-3.942974044162795,9311,-0.04423033072199645
nlinear,48,3,1337,867,70.05090733412668,38.43295877278053,0.41985974346353017,31.55122044998569,-0.8576831287536205,9311,-0.15964475206197215
nlinear,48,3,2024,867,67.22504041838972,37.981040200938146,0.46572159969828675,31.73257120026971,-2.379267586680609,9311,-0.1128644623616637
nlinear,48,3,7,867,64.3736864337817,40.82548727166558,0.5100833116264925,34.75313690084801,-5.359356296467956,9311,-0.06566225170720119
nlinear,48,3,31415,867,61.94920999091898,37.414795566452305,0.5462913933292664,32.216444644018196,-6.07176960241452,9311,-0.025526706138129907
nlinear,48,6,42,867,69.84550193341995,42.99558085202786,0.4227122889980305,35.75502110197441,-5.325086709798836,9277,0.15514266565066293
nlinear,48,6,1337,867,65.66169369445122,41.218574185022675,0.48980101665198983,34.92984114065297,-5.903148393362679,9277,0.20575037807820595
nlinear,48,6,2024,867,65.45941300487355,41.24230423149046,0.49293966354337504,35.05221795057293,-7.014153776653166,9277,0.20819718309007118
nlinear,48,6,7,867,69.37323963063609,42.898733623808226,0.43049259021848063,35.7710322843363,-5.595264916554963,9277,0.16085519200094944
nlinear,48,6,31415,867,70.33621442388443,44.15099863527967,0.41457211078839495,36.98517365048829,-5.755179179211614,9277,0.14920696420748425
nlinear,48,12,42,867,71.8436595949594,44.502444027951164,0.38938826916916314,37.63142517043561,-7.767976184514549,9212,0.271766943679012
nlinear,48,12,1337,867,67.99626132232943,41.98134439580418,0.45303653363406704,35.98921615797391,-8.262771356163164,9212,0.3107655500801535
nlinear,48,12,2024,867,69.91167190627016,43.6128486851925,0.42178729910943447,36.901215603008,-9.36016653234991,9212,0.29135026261405417
nlinear,48,12,7,867,67.30661032204549,41.72605002000589,0.46407540404831404,35.7535882949475,-8.657486624461006,9212,0.31775609953939676
nlinear,48,12,31415,867,68.00031761627926,42.47509532788659,0.45297127384676406,36.336312439535426,-8.512552832246215,9212,0.31072443403237593
nlinear,48,24,42,867,70.73128396865951,43.67571679430896,0.4120624590898335,37.61645697777391,-11.51970123794407,9083,0.041119115225201175
nlinear,48,24,1337,867,69.84657451137004,42.40247626847662,0.42667836373130796,36.26279271735236,-9.616840544861624,9083,0.0531128320019284
nlinear,48,24,2024,867,67.96041760135876,43.19976950252725,0.45722456299927783,37.476442335810425,-12.121547240667555,9083,0.07868284438141648
nlinear,48,24,7,867,69.9790111254133,42.31325309605078,0.42450214359859395,36.218831096214046,-9.912940369551526,9083,0.051317432137468866
nlinear,48,24,31415,867,70.65309702139857,43.68008840206194,0.41336156272959146,37.4801054024416,-12.108827691014769,9083,0.0421790700989263
nlinear,168,1,42,3027,68.01236526269098,32.05293590085293,0.4530780770417605,26.131451165697833,4.553031838550028,9334,-0.859196352867083
nlinear,168,1,1337,3027,70.21489970219162,33.06428657506991,0.4170811027546606,26.769017000504576,4.74224335681722,9334,-0.9194051690311353
nlinear,168,1,2024,3027,95.65639999423279,46.5190055811327,-0.08187638089884097,33.450272380334866,11.33203551576006,9334,-1.6148778874366099
nlinear,168,1,7,3027,71.30104634053548,32.905267573596255,0.3989074001740348,26.257660403639537,5.049819615544956,9334,-0.9490962386019137
nlinear,168,1,31415,3027,70.6315072551113,32.83511146551438,0.41014329140149874,26.390705838591554,4.856134926335684,9334,-0.9307936164108657
nlinear,168,3,42,3027,67.39220994664545,37.90001027354393,0.46306109943984686,31.768946280699588,-1.0361172205676574,9311,-0.11563183930971355
nlinear,168,3,1337,3027,63.23119857450908,36.634816877226335,0.5273188306911505,31.461579184656085,-2.4115649169961118,9311,-0.04674914835536814
nlinear,168,3,2024,3027,58.95190497399166,36.46480257004333,0.5891330956807357,31.940784415932406,-4.300105742378077,9311,0.024091623809118112
nlinear,168,3,7,3027,63.542616845904114,36.799243292599776,0.5226513866068029,31.588495598367228,-4.65769509622734,9311,-0.05190446436572227
nlinear,168,3,31415,3027,78.03145187153424,43.046188727345985,0.2801452941124202,34.78099102122182,-1.1664972856215021,9311,-0.2917571963342389
nlinear,168,6,42,3027,63.04162173903932,40.61076160667841,0.529705195691281,35.0973692666591,-5.998965736705624,9277,0.23744299888810216
nlinear,168,6,1337,3027,61.06584394166246,39.30611524216027,0.5587221238995487,34.4311174931461,-7.4960304770363155,9277,0.2613421808962668
nlinear,168,6,2024,3027,62.0976550041463,40.08623956475423,0.5436838626496981,34.52502629072037,-5.818198898411001,9277,0.24886130353592895
nlinear,168,6,7,3027,64.15411416515619,40.73587990858989,0.5129601999091338,35.118759033328764,-6.244241768877637,9277,0.2239861926572746
nlinear,168,6,31415,3027,71.87442851618977,47.193160316880466,0.3886861485741593,42.21181868676807,-10.44567772453329,9277,0.13060059125991075
nlinear,168,12,42,3027,67.8781103013181,43.732474720865056,0.45493570117138726,38.23114487293012,-9.548756543152521,9212,0.3119631711315255
nlinear,168,12,1337,3027,63.73950594725654,40.23534267653417,0.5193757976399629,35.55715058219351,-9.925135597328,9212,0.35391354663652064
nlinear,168,12,2024,3027,64.69079876206384,41.160469030397515,0.5049223990354652,36.30102305178753,-9.383955117129839,9212,0.344270902067898
nlinear,168,12,7,3027,63.783115534809234,40.5327786992791,0.5187179013128682,35.77543547213836,-8.307304112482255,9212,0.3534715042432539
nlinear,168,12,31415,3027,67.86972782786695,43.46835980826462,0.4550703161415093,38.75737931624481,-10.463860719394265,9212,0.31204813888365945
nlinear,168,24,42,3027,69.36959635800713,45.924960492803734,0.43448198673355864,40.457465510704814,-14.812884986409115,9083,0.059579068835937
nlinear,168,24,1337,3027,66.27209761447574,40.91464221074793,0.48385759419443664,35.910188266740775,-9.311075048115306,9083,0.1015708462947239
nlinear,168,24,2024,3027,64.37438924968215,40.55595490211255,0.5129939556207322,35.983841510067336,-10.343574921670807,9083,0.12729745796890324
nlinear,168,24,7,3027,65.45043355658024,40.92057327918804,0.4965768723664873,35.956797664813095,-10.045333534987966,9083,0.11270987721026038
nlinear,168,24,31415,3027,64.67230668663767,40.585172957328794,0.5084759067894327,35.78918966981319,-9.213900186113584,9083,0.12325868870713896
